305124	215254	1
305719	237847	4
306036	238967	5
304209	244623	2
303726	230204	4
302304	241215	2
303543	235346	2
300680	240433	1
305541	226651	3
306021	219155	5
306908	233789	5
304515	218881	1
304064	248324	3
302216	238443	1
301951	224990	1
305454	216064	3
303038	222839	1
306168	219171	1
304649	220928	5
301199	240142	3
300448	223645	2
303994	245585	4
302870	234013	4
303936	218882	3
301105	232813	1
303545	219225	3
301616	241894	1
301961	247990	2
306541	217859	3
303393	249992	6
302992	244581	1
302463	236223	3
301677	221046	4
303653	224676	1
305023	237397	1
300957	248046	6
303209	238514	1
301212	224997	1
300748	230319	5
302827	233209	1
304941	235397	1
302140	243115	3
300209	226831	3
301684	220957	2
302378	228461	4
302376	225628	3
305333	234793	5
302923	249166	1
302022	228100	2
302633	235325	6
303035	242323	5
306546	243774	2
305980	228598	2
301292	235183	1
301526	241284	3
306405	228855	3
301187	249422	3
305229	241788	3
305804	232094	1
305480	245819	1
300572	245330	2
304602	243920	4
305444	219416	2
303212	230178	5
300499	218817	4
305057	221621	5
302504	243166	4
300058	220684	2
303811	223254	1
301969	216481	2
305999	242853	3
303247	245131	1
306326	249027	2
300315	218890	4
305883	219681	5
301347	225624	3
304177	229213	4
306215	234315	5
302653	247395	3
301555	241524	4
301873	229370	3
301374	235245	3
306385	236453	3
301160	223213	3
305958	247423	2
304643	244188	1
302688	223544	3
303237	231880	3
302232	239925	1
303631	231411	2
303822	229895	2
304005	226467	2
305703	219732	3
300855	237641	3
302975	222024	4
303411	226941	4
302398	247756	1
302720	235094	1
301509	228773	6
303907	241237	1
300023	224118	6
300419	225181	4
303327	237371	1
302708	224283	4
302119	226201	3
300609	239545	2
300013	239099	1
305635	221689	5
302821	225380	3
306467	243296	1
304462	233249	6
305233	232017	2
301711	223837	2
303161	239250	4
306822	220269	6
303383	220088	7
301831	233020	4
304688	241196	1
300970	231674	1
304579	225596	1
305091	226735	6
305778	233016	3
304836	224655	3
303359	244501	4
303290	248303	1
305953	231559	3
301171	222246	1
304921	220287	1
303816	219187	2
300690	240583	5
300974	231613	5
306461	224153	2
302330	241340	7
301098	234841	1
301102	244037	1
305927	219786	2
303090	223343	1
300046	238694	2
305635	226022	2
305436	249215	4
306774	218423	1
300663	243740	2
301949	231485	4
300622	244995	1
306102	222368	3
306088	237055	1
301265	225912	3
306759	217168	1
305652	224364	1
306464	227967	4
304193	249713	2
303826	249395	1
305147	249237	4
304156	238450	8
306185	227933	4
302095	226280	1
302572	226394	1
300416	224890	2
304045	223157	2
305822	236113	1
306472	247400	4
306099	216029	2
300237	226687	1
306991	221125	1
301012	230902	2
300934	245863	2
304313	245925	3
303324	243916	2
304882	220691	6
305524	222071	6
300128	222509	8
303170	219017	3
302423	247383	2
300341	237678	3
305746	225028	1
303062	248501	1
305236	230936	3
305767	227215	4
305356	220246	1
301809	228421	2
303546	218283	2
303594	242434	4
303331	231203	7
303008	226278	2
304106	224885	1
305994	228137	3
303752	237418	5
301518	219343	5
304423	246161	3
300275	247188	4
302606	217763	3
305734	222875	2
301762	243459	1
303012	247867	2
305597	228923	3
306045	235338	1
303395	238816	2
306111	222845	1
302121	246796	1
305064	242376	1
304317	215214	4
303862	244232	3
303573	222922	5
302301	230833	1
302701	247763	1
300889	217112	5
300551	239811	8
306412	248123	4
300691	243626	3
302401	249081	4
300774	249756	6
301207	219576	2
300177	231459	5
300709	244280	3
302745	231664	1
300289	222698	1
304852	245900	2
301470	227066	1
306792	247060	3
303136	229333	3
302399	240256	3
300442	225259	3
300149	229167	3
304967	245867	2
306737	221655	4
306743	223165	2
303512	228871	3
305894	227722	2
300175	227990	2
301996	244698	3
304740	237902	1
304855	240521	1
301987	218259	1
305972	216799	1
304537	230063	3
303967	243846	1
305279	216531	2
306777	238975	2
306266	216957	1
302298	220647	1
300160	238222	1
301747	231276	5
304032	223127	2
306969	231386	2
305509	218655	4
304907	217337	3
304372	247863	1
300594	240090	4
301744	217788	2
306594	215556	2
301849	222091	1
300105	245481	2
300283	242484	4
304681	245721	4
303169	227811	6
302247	235889	6
302602	221985	7
300578	223026	1
305635	241792	1
301652	242281	2
305091	220501	5
302269	231931	2
302443	221436	2
300424	247430	2
305228	233006	4
302010	248915	2
306260	225039	1
300433	231954	1
306868	243428	7
304823	243609	2
301865	224981	1
305975	238761	1
303674	245501	1
303532	249792	6
301506	246018	4
306796	234477	1
305148	244084	1
306038	232385	4
301405	221472	2
303572	242652	4
305766	234058	4
302482	235938	1
306978	243076	1
305679	228795	1
300859	241960	1
305762	247067	4
303113	227853	1
302552	224252	1
302294	217633	3
306844	230937	1
303410	235562	1
306848	231411	3
300063	249763	3
306949	248595	1
305624	233612	3
302230	249104	6
304171	232217	4
301220	237753	5
303883	217726	5
301446	226769	6
305079	218021	2
302262	226632	2
302649	240825	4
303760	219216	3
306847	249044	1
306518	232523	2
306122	220517	4
301365	221255	1
303858	239399	4
303273	220489	1
303023	216401	2
306826	227141	1
301296	223230	1
305080	227504	5
302854	240361	1
303567	215772	1
303377	226704	1
303230	247778	1
301699	240315	1
306575	249411	2
303177	232876	4
306133	248266	2
301438	226125	6
300300	248136	3
300026	215494	2
306099	245128	4
306158	236927	1
301152	236546	5
304355	230927	1
300986	230509	3
306491	230762	1
305032	234576	1
303865	227243	2
301735	248529	2
304152	218757	5
302274	227467	4
304216	225665	1
306749	241706	3
302994	215776	4
302331	237094	1
302816	246787	2
304636	216380	3
300814	237742	2
306435	233623	8
301721	218902	3
301327	236464	2
304956	222619	3
300777	231308	6
302482	237801	1
305016	215339	5
302918	245828	3
300602	219459	3
306025	245757	3
302988	222939	3
303133	232588	4
305822	226436	7
305094	235944	1
301746	232117	2
304806	227162	3
305203	229517	4
305308	221217	2
303780	226230	7
304420	236545	2
303441	248539	3
303295	237039	1
306246	232691	1
306793	231021	2
300927	223145	1
303216	215899	2
304196	223044	6
301513	240992	6
301783	218437	1
303157	246646	1
302899	226965	1
304360	225413	2
305290	242165	1
303785	225059	3
301517	233005	1
304156	223318	1
301012	230056	2
301476	247104	1
300223	221583	3
301273	226259	3
306520	246104	2
301787	231589	3
303463	228078	1
303307	237266	3
301072	242529	2
306831	240113	2
300371	246698	1
304780	225484	1
304084	222793	1
303075	220561	3
305055	223221	2
301167	234877	3
303347	226772	4
303827	241507	1
302234	245717	2
300083	218032	1
306055	243323	1
303696	239407	1
300713	227706	6
302911	229728	1
306558	248295	1
305849	224425	3
302168	240540	1
306058	246144	3
306828	247024	4
303475	224921	1
306566	216526	1
302461	216781	2
305924	234704	1
301264	225432	2
300247	242064	1
304008	219205	3
306386	249420	4
301405	215586	3
304519	217743	4
305419	245115	1
304758	231377	1
306043	230335	2
306517	222242	3
304947	249041	3
302340	245994	2
302709	215152	2
306253	220492	1
300423	242390	6
300430	216056	4
300123	230335	1
302897	222338	5
305444	221035	4
305593	222426	5
305778	220652	1
304223	222830	1
304166	242415	1
304384	224116	3
306594	226476	3
300647	222547	1
300222	217400	4
305301	243818	2
302072	239131	4
306894	221839	1
300268	249677	3
306542	233898	1
300473	217988	4
301240	241315	2
304102	233982	6
304653	231607	3
302683	243825	1
300526	249799	1
301854	246474	2
301457	239546	3
305397	223060	6
306199	230953	3
305605	233639	3
302541	220296	4
304069	216108	3
302725	216807	3
304774	240861	2
302908	216774	1
302529	238594	3
304716	221480	1
301232	238210	1
302016	220762	1
300701	247150	3
305045	231095	1
301149	235777	1
302019	241134	4
300560	242046	2
306895	245789	4
303781	222524	1
303269	234344	4
300496	236728	3
305431	219366	2
305221	219968	4
300797	228748	3
301465	219592	4
300632	219058	4
300844	229778	3
303636	218074	2
302656	247280	3
306100	228459	6
301544	233057	1
302320	241081	2
304242	226941	8
304825	231388	1
300592	235226	2
305568	232963	1
301831	220478	5
301978	245080	4
305459	218988	1
306799	233173	8
302650	241878	1
305319	241165	1
300544	240998	3
303258	236289	1
302403	241541	1
306301	217629	1
306535	231235	1
301352	245646	1
302821	218088	6
300989	248889	3
300117	231135	1
302737	243442	3
305653	218671	6
301183	235757	1
301358	242726	1
303479	248357	6
304195	244439	5
306542	244360	3
306877	243715	5
302554	239501	1
305808	244940	3
302227	215437	3
300441	226542	1
301594	249288	1
306054	249271	3
306856	223368	4
303429	231410	1
306011	234944	7
306627	239173	3
305915	229074	3
300854	216641	3
303515	221623	4
306245	216795	1
302281	247097	4
305758	232924	1
306167	245372	1
306078	225579	2
300336	218579	1
303490	234524	3
300718	243022	1
302925	240452	3
301494	243353	1
303851	232555	1
304456	238228	2
300800	237976	1
300549	241576	3
302536	237189	1
306283	222431	4
306222	233976	1
300933	225408	1
304319	246118	4
304864	228833	1
305093	237569	1
306440	244927	1
300096	230093	1
304956	219277	4
304390	234120	4
301350	241808	1
304122	222869	2
300136	226930	5
305166	226971	3
300951	233735	1
303475	245597	7
301724	247370	7
306740	218476	1
306523	231680	3
305817	245773	5
302652	232630	3
303755	221547	1
304912	234987	1
302688	235896	2
305985	228785	1
301757	239484	3
300301	241248	3
304488	218369	3
303895	246573	4
304931	235284	1
300131	219149	4
302367	242505	1
303510	245843	1
306090	243300	3
305647	222490	3
304935	218914	5
301024	240885	1
306300	223859	1
305537	245014	1
300646	219826	1
302010	248621	1
301608	248341	1
302423	243562	3
301206	224414	1
306285	227597	1
300583	228261	6
304412	231869	2
306268	225199	3
304341	228265	7
301989	242856	2
302354	231175	3
301988	249376	1
305605	230248	2
304660	230042	1
306012	216125	3
305649	248996	1
304953	228981	4
302340	222586	4
302191	230034	8
305789	234398	2
305736	223873	7
300071	226011	5
305465	241969	2
305695	228944	3
300498	227050	3
305531	249346	3
302973	218130	6
301888	236745	5
305256	243825	4
304597	229621	3
302528	227780	3
305760	220349	5
305526	240143	2
306039	249791	1
303770	241118	4
304358	230889	1
300307	238559	2
303738	224181	4
300978	232582	1
302982	217783	2
306295	221496	1
303956	249701	1
301989	237268	1
305757	228887	1
305396	246248	1
304276	244993	3
302130	229237	4
305808	215155	2
303419	243061	5
302156	232951	3
304772	246738	2
302550	217083	1
301233	235710	1
301097	227641	1
301984	244880	1
304333	248473	1
301961	247126	2
301953	244844	1
306453	218818	2
305125	222235	1
306926	229542	6
300822	224540	4
302885	229395	3
306176	245228	7
300503	247448	3
305705	241039	2
304662	216316	5
303677	232738	3
306333	249918	3
305635	245753	1
304745	231547	1
306038	220677	2
304169	239144	1
303010	220988	4
301207	228903	3
301717	228219	3
304169	215896	4
300559	244840	1
302748	243167	4
305644	237118	1
306383	228004	1
306887	215447	3
305300	221657	4
303929	239466	1
301316	216125	5
306044	234952	5
302458	241384	1
302594	233190	5
306351	242487	2
305985	231208	5
301912	248082	2
306749	216009	1
302344	227319	3
300441	230988	1
305642	235182	3
305037	218862	3
305652	246879	1
304852	219965	3
301445	223758	2
302183	230140	3
302300	243747	1
302544	220469	5
300316	234293	1
306952	237212	1
305002	232813	3
304346	232023	3
300489	230113	1
300833	217413	2
306287	217359	3
301790	246072	2
304976	245270	1
305112	227242	4
301459	230488	1
306822	235492	3
303408	227231	1
306529	215501	4
306669	216240	2
303410	235423	5
301742	235248	5
301878	238213	2
305671	222178	3
300780	220732	1
303255	215304	2
302602	228841	2
304632	216100	1
301865	216455	2
304872	235856	2
302600	218097	2
304266	229467	5
301753	236172	5
301136	233366	4
301678	241860	1
306861	226814	1
301232	225894	1
301469	244234	1
304051	223324	1
303333	221173	2
301072	230325	1
303341	217079	3
301453	234855	2
306601	235839	1
302439	216115	4
303984	232796	3
304458	223658	1
301877	241974	3
303653	219711	2
304397	217860	3
302760	247167	5
300094	242409	1
306498	225527	5
300356	233864	1
306009	229745	3
301859	223986	2
306519	243264	2
301893	216396	1
305274	222199	1
306583	217092	1
304082	221713	5
305567	229621	1
306740	230541	4
302914	215187	4
306072	217253	7
304886	226943	1
302791	240072	4
302321	243256	1
300701	222049	3
300404	226130	1
303891	249840	2
301605	218441	7
302258	230731	1
302612	227553	3
301459	228994	1
304243	217268	2
305715	228116	1
304955	245304	7
303035	234104	3
302320	242269	4
305346	227018	2
305641	230755	2
302439	246140	6
304676	233819	1
305703	219050	2
301296	230702	1
303978	239126	4
306785	224876	9
304097	218757	4
301784	224331	3
304464	222471	7
302206	245670	3
303765	224849	1
306902	224108	1
303614	237745	1
301768	238789	5
301989	217172	5
305951	236952	3
300831	234331	2
300683	226830	1
303924	226582	5
305426	221105	4
304986	246041	1
306146	244321	2
306239	231377	1
304010	231497	1
300033	236245	1
302993	231138	4
301792	240137	4
306054	235075	1
303085	244244	1
300689	224895	4
306798	237026	2
300321	223661	1
306383	241157	4
300520	241950	5
304554	223870	3
303745	248053	3
303022	240309	1
302462	235472	5
305612	220146	4
301618	237992	2
305596	231589	1
300154	223740	1
302078	244441	5
301556	223314	6
303472	240848	3
305174	217507	3
304954	235112	7
304181	227116	1
305877	219627	8
303867	241321	5
305415	221522	3
300195	229526	2
301221	240613	4
301792	237808	2
303681	227032	7
301742	246525	1
303681	234506	1
300283	236242	1
300269	244571	3
301389	227424	1
301645	244493	3
305148	218014	1
306255	223477	1
303951	216136	2
303129	224220	1
304908	215516	3
300555	241452	2
302181	246995	1
305799	221268	3
305083	242957	5
306025	232527	3
304808	233272	2
300630	225461	4
304944	246988	3
303011	215634	1
301259	238257	4
303572	228840	2
300494	244336	3
305947	218724	5
305468	221502	3
302163	218950	2
305242	236853	1
300206	218370	3
306936	244292	3
303130	239255	1
302530	246411	1
301910	220310	3
306883	249987	4
306801	239086	5
305388	231201	1
306613	236784	2
303420	237223	2
300568	224907	3
306423	216886	1
305064	215794	2
306101	243633	1
305431	244626	5
300781	222544	4
300760	219918	3
306538	238017	2
306981	219537	1
301936	223401	2
306305	238925	2
301585	249868	1
300418	222809	1
305438	225480	3
303157	218814	3
301043	249097	6
304032	231930	1
306717	238360	2
305453	233834	1
302176	249334	1
306839	229979	4
306164	241809	1
304948	231799	5
300708	219429	1
301180	226571	3
305586	223288	2
305682	219427	1
300869	230633	3
304963	245789	1
300042	236982	7
306814	232489	4
300716	236156	3
305693	222187	6
301954	221089	2
300805	217529	4
302522	229769	2
303093	242692	2
306776	248484	2
300741	232642	2
303176	226207	3
304668	215709	1
304464	218403	1
303864	226748	3
303996	238008	6
306807	237571	5
303443	226722	6
303083	233325	3
305809	225791	2
300718	222010	4
305949	223749	3
305784	246176	1
305873	219291	2
301314	244585	1
301491	246837	3
305792	238413	1
306897	216388	1
300207	217046	2
300344	220501	1
306009	230966	5
305345	221290	3
304807	242721	1
301516	224494	3
303737	237952	1
300167	217605	3
304560	224289	1
302452	235027	5
306369	231465	1
303794	218190	3
301896	216331	1
305061	219331	2
306064	226225	1
303565	225264	1
302904	221039	1
301074	237729	1
305378	248648	4
301285	249741	2
302544	236715	2
303235	235841	1
301955	236575	1
303350	229305	4
301811	230947	1
302481	227916	6
301656	225565	3
302120	224953	1
300265	226915	1
300688	220912	3
306354	220524	4
300621	221453	1
302039	220831	3
300726	247595	1
303648	243214	8
300062	220197	4
304377	236347	4
300455	222244	1
302107	234548	1
302827	229299	1
300065	242060	1
302411	244967	4
303411	240142	4
300143	232973	3
304763	247785	3
305788	223057	7
302097	239772	2
305601	221941	2
304422	215945	2
302457	236767	4
306377	228634	1
300010	220948	2
304610	246598	2
306208	239719	2
305219	219415	3
303515	226044	1
306026	217732	3
303543	219273	2
304477	225906	1
301460	232611	1
303548	239233	7
301607	233163	1
302802	249794	4
301413	244921	2
303036	242452	5
304197	237715	2
303588	238574	1
301099	241836	1
301888	215025	5
302612	247403	1
305433	241106	1
301380	240238	1
304120	217512	1
304794	221312	3
302875	219916	5
306400	226057	4
304036	227776	3
300331	230714	1
304214	244664	6
302611	223873	1
301523	222379	2
302362	230767	1
302802	227605	2
303931	246301	5
303222	222770	3
305923	247087	4
300390	221474	1
300173	243531	4
305502	222320	5
303681	247392	3
301952	215667	6
300741	225355	5
302756	225002	1
306490	239585	5
300371	249104	5
306921	236601	1
301394	227898	1
305199	227436	6
305239	216069	8
303024	220819	1
304326	240014	4
303964	216071	6
303026	234392	3
300394	232138	1
300639	242381	1
301037	227021	1
303247	232161	1
304598	215742	3
305694	231940	3
304043	239345	1
302786	233410	4
306319	235569	1
304908	236541	1
300149	239230	1
305476	242396	3
302766	221496	5
301883	228172	3
300881	215725	1
305583	222643	3
305891	249165	4
304952	217876	5
303370	227987	4
302935	215198	2
305671	231478	5
300407	243890	3
300434	236200	1
300959	225536	4
301027	218168	4
302004	243332	2
303697	232403	1
304434	237380	1
304290	242768	6
306388	217468	2
306788	226294	5
303739	234671	1
305894	247314	1
303123	232201	2
304355	220257	2
301108	234923	3
300295	241415	2
300486	248297	3
304516	236174	3
306420	249378	4
304549	222560	6
303489	246819	1
300774	226165	2
303711	237662	3
300439	226728	4
300607	231608	5
306085	217127	5
301947	227496	3
306130	217000	2
304141	228203	3
303636	248242	1
303487	227020	4
302964	220500	2
300459	238423	6
301968	220044	4
305925	249435	4
302600	231080	1
305931	238195	5
301399	248164	1
302464	217372	2
301938	233366	1
300499	249232	1
300874	235691	5
301630	220599	3
303943	247164	4
302980	216185	6
300318	222852	1
303016	226387	2
302668	228733	2
300728	218100	3
305339	223602	3
300087	216108	3
303188	246524	4
304053	248278	1
303719	219385	4
304640	216687	1
300944	224449	2
300221	242864	7
300644	235625	1
304970	236221	4
306260	230537	1
306295	230815	1
300840	236791	4
306292	236298	4
303682	234105	1
306788	240870	1
301211	217650	1
306537	220202	4
303795	219017	2
306409	224998	3
306139	215576	4
301032	235076	2
301138	232174	3
304953	248976	2
305520	241890	1
302655	235354	3
305298	247967	4
300641	241013	3
302206	244745	1
304045	239317	3
302566	230170	1
302816	246777	3
306964	232104	3
306935	241326	1
300666	244722	1
301075	222552	4
305848	241392	1
304533	234863	5
306910	237514	1
303336	239991	1
301994	230184	5
302069	247411	4
302319	241426	4
300590	221115	1
302409	232703	3
301619	222666	2
300599	227613	3
302802	215411	5
305320	230151	1
301315	237441	3
303992	237760	1
301735	229069	2
300460	244222	3
306591	220508	4
302640	225986	3
305058	219181	2
303001	238008	6
301870	215080	2
304830	239980	2
303586	218353	5
301747	237825	1
301140	218811	1
305674	230517	4
306452	230594	1
300136	239034	1
304585	224776	1
305899	225590	1
305648	224396	2
304324	219008	5
304108	229962	4
305460	225270	1
305408	226264	1
306500	230579	2
303786	228084	1
301637	220357	2
302526	222467	4
300590	241350	2
306050	226778	2
305588	235667	1
300054	225718	2
301321	240384	2
305586	234075	2
302717	228839	2
301764	248796	3
301649	227063	1
301068	240560	1
306642	233030	2
305183	236486	1
304818	238801	5
301020	225252	1
302844	227644	3
304386	239395	1
303320	218575	4
301073	233242	1
304204	249473	5
300116	226707	4
306832	220514	1
300248	229943	4
300413	217874	8
305320	239129	2
301927	247516	1
304116	246312	6
300545	248028	1
303766	220252	1
305620	241888	4
303113	215058	1
306444	215421	1
304021	221069	2
304220	220035	4
305382	233171	1
302871	243791	2
305773	249182	6
301570	249744	1
305625	232438	5
306824	216678	1
302746	242542	5
301572	235802	5
300518	215348	6
301873	244336	3
303970	236147	1
301240	245236	1
304216	245200	7
303535	231557	5
305456	215328	2
305137	232390	3
301343	221701	3
302752	215859	8
304384	235261	3
301706	243820	2
303868	215577	3
300012	225271	4
306030	227233	2
301278	240112	3
303154	235079	5
302530	247584	1
302425	229659	7
305747	227770	1
301138	217166	2
306409	241203	1
305986	218143	2
302859	241901	1
300613	217605	7
303498	249807	1
304523	219035	4
305351	231298	3
303576	225443	4
303632	222680	1
301724	234679	6
305279	246020	4
306189	215392	3
306354	249484	4
300800	228067	2
306707	241862	4
302812	226285	2
301214	238424	6
300960	247383	2
301837	223463	1
302092	239775	1
303460	229962	5
303767	241855	1
303572	247049	2
303238	246888	1
304136	249511	2
300955	216186	1
304632	231137	1
305968	224079	6
302570	248442	4
306791	247567	1
301939	241460	3
301101	238268	3
304663	215346	1
302077	244849	3
305473	228511	4
300706	222666	1
300685	244650	1
302889	221346	1
305182	234732	3
301255	248721	6
303707	240575	2
304771	238994	3
300341	229411	1
304290	243130	3
303627	218695	4
301358	230568	1
303871	222243	2
304692	230130	1
302160	241865	5
300371	223585	4
302999	243034	1
301991	226855	1
305434	226048	5
305246	247877	1
305445	229220	4
304324	242612	6
306264	240781	1
306038	223744	2
301677	246918	2
304513	215310	1
301379	233166	2
305095	217702	1
301595	224603	3
305847	228998	1
305640	240619	5
302954	215812	2
301165	225306	3
302831	223019	3
302982	225463	4
306091	225358	2
303700	228701	4
302287	232405	3
303363	215694	6
306945	221286	3
301182	217459	3
301444	229905	1
304016	222606	5
305777	241291	3
306163	220039	2
302401	238976	4
301975	218016	3
301300	220453	3
305387	224927	1
305202	240450	2
306643	215320	2
305034	243547	3
300059	220511	2
302511	229673	4
304688	248026	1
304995	225693	1
301681	249670	1
302118	218179	5
303401	235712	2
300037	246319	1
302259	219511	3
301524	233260	1
306677	239254	2
306160	247753	1
300486	220677	1
305666	233651	4
305214	216911	1
300996	237988	6
305708	220425	2
303687	231086	1
302678	229404	1
305767	229748	2
303480	249271	3
306232	221622	4
300095	230082	5
302210	228391	6
302650	226355	2
304248	237100	5
301959	215102	2
303599	241486	5
303359	248542	1
302439	222852	3
305392	237894	2
300998	242024	1
306631	241161	3
301908	245934	4
302311	240926	1
301487	235103	2
302892	226640	5
305122	216696	3
303717	222789	3
302612	224017	2
306985	221464	3
305112	221652	3
301549	227996	3
305357	239217	1
301653	242443	3
303674	230114	2
300437	241421	2
302987	221213	1
305730	235558	1
300834	237745	5
300539	238475	7
306621	232227	1
302995	244660	1
306952	237723	2
301949	237566	4
306354	240636	4
301457	215836	1
303856	245715	2
306804	220563	2
304024	226876	3
305225	220513	1
303691	224869	3
300202	231324	5
305345	248135	1
303893	244881	1
304868	232248	3
306076	220241	2
302801	226500	3
300591	243947	1
305218	236015	6
305382	244798	1
305913	222972	1
302254	236884	1
301286	225350	6
305011	242546	1
304913	222625	1
300900	229112	4
301944	243258	3
304957	249966	2
300957	248428	1
305451	237552	2
301252	249905	1
306175	246795	1
306149	241390	2
300741	216371	4
302469	218762	5
304399	248515	1
306129	220698	1
304146	244459	1
305053	241182	2
302234	248532	4
303902	222945	3
305410	231958	3
304867	230245	2
306742	245217	3
302933	243514	1
301560	228525	5
301992	216780	2
302086	220120	2
301182	218983	2
300582	235794	3
305171	227512	3
306317	236001	5
305616	238732	5
302093	215997	1
304582	219209	4
306631	226297	3
306193	246274	1
303645	245650	1
301920	237381	6
300272	231914	2
301647	224992	2
304881	223018	3
306698	231215	3
303506	228284	1
305953	226538	4
306265	237223	1
301813	246331	5
306799	233633	2
302459	235114	5
305394	243742	1
301932	246738	3
302239	241005	2
305572	220937	2
301690	233157	1
302419	218637	4
306733	247287	2
306440	234048	2
300918	220502	4
303064	230965	5
300541	216484	2
306974	228056	3
304710	224309	5
300101	227851	1
306755	219758	2
301939	235304	1
303093	215236	1
302808	239747	5
300946	233574	4
302474	245790	1
301673	226871	3
304580	240024	3
306076	245612	1
303524	230096	1
304162	248868	4
303594	223070	1
302834	240703	1
303061	239518	2
300357	222258	4
305135	219437	3
301211	225768	4
300651	215349	3
303181	225996	2
304291	246265	4
306603	215760	3
306520	246435	1
305695	238838	4
305544	225805	1
306791	233811	1
303054	242690	1
304543	222521	1
305637	230677	1
306071	243809	5
306428	221947	1
306443	227059	1
305446	218531	1
305165	233305	2
301077	225561	5
304863	221398	3
301699	238555	5
300102	217211	2
304858	236789	4
300671	236951	5
305150	245817	2
305667	235162	4
305550	228106	1
306889	239525	2
303364	237117	1
303208	247987	6
304847	248487	5
305421	245120	5
306416	233500	5
303378	236724	1
302887	221107	2
305256	215090	4
305612	235985	4
301367	233650	4
300152	247996	4
301716	231237	5
301118	220646	3
304724	247173	2
301842	219635	2
304409	230296	5
301406	231948	1
304717	230678	3
306168	222053	3
300686	216009	4
302545	226581	4
302701	244771	3
305515	219324	1
300916	215882	2
303989	229712	6
301146	224969	2
303975	239536	1
302967	242355	1
302922	220333	7
303487	239213	1
304809	240741	1
305832	217964	1
300412	232565	3
305552	227510	3
305217	234232	1
301261	245557	4
306878	235253	3
301180	244998	4
301659	219637	5
305107	216860	2
302065	224891	3
301810	231615	2
301052	220087	5
302711	231985	1
306443	243408	1
305422	247560	3
303828	233972	2
300945	241254	4
304079	219908	3
303073	217837	3
301203	235254	4
303556	234306	4
304858	244257	1
306654	230571	2
303642	229071	5
302777	229897	1
302374	249678	4
304568	221600	2
302454	249984	1
300473	243640	2
301876	227570	1
301169	215590	3
304180	248355	7
304524	244722	4
306738	234944	6
303258	245373	2
301419	245551	4
303889	246910	2
304164	240773	3
301302	219042	3
300208	232499	1
300991	234142	1
305121	227871	2
302923	246500	1
301714	226099	1
300143	234444	1
302575	235520	3
302853	227085	1
302578	227139	2
305663	249254	6
305846	246099	3
306806	225239	1
302564	229664	3
301499	224269	1
302632	220808	7
303716	239631	1
305396	232883	1
303390	221374	4
302637	233926	2
302621	223103	2
301894	220831	1
306526	226615	3
305035	241956	3
306610	241981	1
304328	227993	3
303943	246049	1
301292	240713	5
303032	219686	1
303055	240301	1
306699	229267	3
